15.932,-0.0984881181459,0.000928343929705,0.506265555395,0.0476075760417,0.00170495353092
15.952,-0.0973699023084,0.00154812721986,0.506277928257,0.064376662876,0.000902524703741
15.972,-0.0959005693928,0.00236275767031,0.506290447525,0.0818645653495,0.000802661092914
15.992,-0.0940814339555,0.00337137590349,0.506301074291,0.0993549056313,0.000714397835746
16.012,-0.0919124880248,0.00457399371448,0.506310473089,0.116845150712,0.000640608316863
16.032,-0.0893923871883,0.00597147998561,0.506315591064,0.134375523381,0.000496214837748
16.052,-0.0865215096886,0.00756353548924,0.506324142939,0.151875202717,0.000537304443501
16.072,-0.0833003949249,0.00934979597611,0.506333821607,0.169362057994,0.000468049754134
16.092,-0.079729494,0.0113300705099,0.506342456555,0.186851862044,0.000427454603884
16.112,-0.0758087978954,0.0135043700107,0.506350399009,0.204341590225,0.000391432426887
16.132,-0.0715383083268,0.0158726975277,0.506357680841,0.221831220932,0.000358837284207
16.152,-0.0669180268807,0.0184350554078,0.506364325003,0.239320771829,0.000328803459599
16.172,-0.0619479555844,0.0211914456216,0.506370459253,0.256810243541,0.000300583124763
16.192,-0.0566280964456,0.0241418700723,0.5063762121,0.274299634166,0.000273068556918
16.212,-0.0509584488797,0.0272863304066,0.506381270843,0.291789011585,0.00024722174957
16.232,-0.0449390135931,0.0306248265096,0.506385750554,0.309278374252,0.000220931196524
16.252,-0.0385697912506,0.0341573582802,0.506389721485,0.326767727102,0.000194084121508
16.272,-0.0318507823848,0.0378839254741,0.506393247622,0.344257073687,0.000165784789199
16.292,-0.0247830169986,0.0418038596941,0.506390543879,0.361620195583,-0.000510745643277
16.312,-0.0173657172291,0.0459176818836,0.506385973838,0.379114802483,-0.000519527094284
16.332,-0.00959857708742,0.050225487723,0.506380604807,0.396606222787,-0.000554095117818
16.352,-0.00148160458708,0.0547272604196,0.506374456622,0.414097968652,-0.000594326620432
16.372,0.006986072386,0.0594235513451,0.506372389463,0.431715775732,9.31730686529e-06
16.392,0.0157162047565,0.0642654422951,0.506372642746,0.437221444926,5.94191791601e-06
16.412,0.0244605204589,0.0691151164856,0.50637207129,0.437213696269,-4.2546610718e-05
16.432,0.0332048121282,0.0739647673139,0.506370603624,0.437213974153,-8.34188181188e-05
16.452,0.0419491137282,0.0788144026248,0.506368172796,0.437214586544,-0.000130564258075
16.472,0.0506934289687,0.0836640147511,0.50636493272,0.43721543294,-0.000187948414269
16.492,0.0594377632062,0.0885135959417,0.506360720464,0.437216683839,-0.00025605385069
16.512,0.068182128112,0.0933631352227,0.50635452325,0.437218251314,-0.00033223879489
16.532,0.0769265329752,0.0982126165127,0.506346419425,0.437220477125,-0.00042776682439
16.552,0.0856709923614,0.103062020942,0.506335706801,0.437223440424,-0.000545172365353
16.572,0.0944155203875,0.107911326345,0.506322125569,0.437227221792,-0.000690736644869
16.592,0.103160130032,0.112760509729,0.506305678306,0.43723184702,-0.000874103175993
16.612,0.111904851912,0.117609539848,0.506284119623,0.437237966027,-0.00110795340386
16.632,0.120649710782,0.122458375636,0.506257227975,0.437245657856,-0.00141462541823
16.652,0.129394748697,0.127306966554,0.506222633908,0.437255651042,-0.00182236521925
16.672,0.138140030762,0.132155238314,0.506176329952,0.437269152981,-0.00238574189813
16.692,0.14688563724,0.137003087638,0.506114491837,0.437287397931,-0.00319227242304
16.712,0.155632086016,0.141850411801,0.506033246946,0.437350402228,-0.0041275135276
16.732,0.164379677666,0.146697487493,0.505922675302,0.437395435583,-0.00601693420571
16.752,0.173127851805,0.151543663329,0.505777617169,0.437402009063,-0.00982458059515
16.772,0.18187685913,0.156387687053,0.505493502302,0.437503251789,-0.0163040202892
16.792,0.190628133396,0.161229395056,0.505061102443,0.437660085829,-0.0300934530882
16.812,0.199299636733,0.166018801524,0.504267160841,0.426617545635,-0.0525224075402
