18.11,-4.10964455311e-08,2.72030130021e-10,0.999999999996,-5.05857133968e-09,-1.69331873993e-05
18.12,-4.11455211192e-08,2.72029847592e-10,0.999999999996,-4.90755880386e-09,-1.64556774361e-05
18.13,-4.11931263278e-08,2.72029581349e-10,0.999999999996,-4.76052086649e-09,-1.59916277827e-05
18.14,-4.12392991267e-08,2.72029330396e-10,0.999999999996,-4.61727989185e-09,-1.55406582987e-05
18.15,-4.1284076775e-08,2.72029093887e-10,0.999999999997,-4.47776482568e-09,-1.51024005951e-05
18.16,-4.1327495155e-08,2.72028871022e-10,0.999999999997,-4.34183800034e-09,-1.46764959502e-05
18.17,-4.13695889057e-08,2.72028661046e-10,0.999999999997,-4.20937507082e-09,-1.42625959248e-05
18.18,-4.14103916891e-08,2.72028463248e-10,0.999999999997,-4.08027833752e-09,-1.38603619863e-05
18.19,-4.1449935968e-08,2.72028276955e-10,0.999999999997,-3.95442789634e-09,-1.3469464928e-05
18.2,-4.14882531397e-08,2.7202810153e-10,0.999999999997,-3.83171716587e-09,-1.30895852789e-05
18.21,-4.15253734465e-08,2.72027936376e-10,0.999999999998,-3.71203068293e-09,-1.27204119716e-05
18.22,2.58868241225e-05,6.61256869598e-11,0.999999999966,0.00259283494971,-0.00207803000991
18.23,0.000147485574725,-8.43220994733e-09,0.999999998024,0.0121598750957,-0.0109347086746
18.24,0.000367392126661,-5.74413666576e-08,0.999999987055,0.0219906557764,-0.0196061133231
18.25,0.000687498398025,-2.09124870143e-07,0.999999951408,0.0320106308545,-0.0301685775427
18.26,0.0011027111942,-5.44078971567e-07,0.999999877134,0.0415212933618,-0.0367936543234
18.27,0.00162001766431,-1.18675917512e-06,0.999999719671,0.0517306874987,-0.0506116478369
18.28,0.00223397527712,-2.2896116518e-06,0.999999458426,0.061395861188,-0.0583945389143
18.29,0.00294778878736,-4.02105201827e-06,0.999999037256,0.0713815624812,-0.069375256347
18.3,0.00376437398258,-6.62527391533e-06,0.999998376316,0.0816589371152,-0.0828851774038
18.31,0.00468140193354,-1.03453850813e-05,0.999997462991,0.091703552825,-0.0901025307368
18.32,0.00569839384381,-1.54447246495e-05,0.99999619067,0.101700473754,-0.101526899006
18.33,0.00681494990058,-2.22219024346e-05,0.999994548085,0.111657668027,-0.108380698671
18.34,0.00802175788732,-3.08325447799e-05,0.99999262951,0.120683876334,-0.107460864374
18.35,0.00932904465048,-4.16445024082e-05,0.999990170789,0.13073315505,-0.118876981993
18.36,0.0107358589425,-5.50298800056e-05,0.999987100022,0.140687806824,-0.129117111499
18.37,0.0122461066972,-7.14443945496e-05,0.999983224513,0.151033708054,-0.142591418592
18.38,0.0138549402523,-9.12950465025e-05,0.999978561321,0.16089561695,-0.151152786265
18.39,0.0155654579063,-0.000115085620131,0.999972894415,0.171068327792,-0.16294959926
18.4,0.0173739810193,-0.000143261835434,0.999966235294,0.180874281055,-0.170962218173
18.41,0.0192845277086,-0.000176407896063,0.999958296619,0.191083445701,-0.183022149044
18.42,0.0212933166518,-0.000215019162718,0.999949112499,0.200916029433,-0.191128087536
18.43,0.0234038557499,-0.000259748054385,0.999938365886,0.211101337672,-0.202855424517
18.44,0.0256113666087,-0.000311095822298,0.99992614681,0.220810837449,-0.210169313507
18.45,0.0279191107197,-0.000369750743402,0.999912124992,0.230848985812,-0.220729023086
18.46,0.0303236550824,-0.000436261487716,0.999896358597,0.240546456696,-0.228054499125
18.47,0.032827831471,-0.000511371950403,0.999878497821,0.250530316162,-0.238262222083
18.48,0.0354318587435,-0.000595815752021,0.999858397111,0.260539675993,-0.248032513109
18.49,0.0381357630318,-0.000690353970777,0.999835810636,0.270555723394,-0.258510721879
18.5,0.040939408138,-0.000795773601521,0.999810610743,0.280562718567,-0.268213825463
18.51,0.0438431047379,-0.000912881547376,0.999782823623,0.290605807906,-0.27579366186
18.52,0.0468471388915,-0.00104235900639,0.999752973825,0.300682414114,-0.277247494196
18.53,0.0499507879215,-0.00118477259541,0.999721065427,0.310691569689,-0.278411354403
18.54,0.0531544752269,-0.00134071077328,0.999687235126,0.320748121183,-0.278288379194
18.55,0.0564574127269,-0.00151071471252,0.999651335524,0.330731077476,-0.279301898228
18.56,0.0598602644142,-0.00169537957718,0.999613553783,0.340785977757,-0.278816856679
18.57,0.063362198253,-0.00189523420874,0.999573702316,0.350763317431,-0.279686945502
18.58,0.0669638864517,-0.00211087546471,0.999531978997,0.360813906471,-0.279144764086
18.59,0.070664481848,-0.00234282664617,0.999488167914,0.370785876222,-0.280024021827
18.6,0.0744646911429,-0.00259169073021,0.999442501942,0.380835049325,-0.279398397122
18.61,0.0783636692735,-0.0028579817194,0.999394772442,0.390806234706,-0.280048276511
18.62,0.0823620742049,-0.00314229766431,0.999345195895,0.400850196856,-0.279426780125
18.63,0.0864590968475,-0.00344514941779,0.999293560019,0.410820212664,-0.28000487336
18.64,0.090655312421,-0.00376714473104,0.999239968025,0.420855292547,-0.27999171207
18.65,0.0949498231606,-0.00410881898407,0.999183925452,0.430808264678,-0.282429146513
18.66,0.0993430626338,-0.00447092646059,0.999125043346,0.440813886148,-0.286480566009
18.67,0.103834759205,-0.00485419259664,0.99906329403,0.450802010151,-0.290258490463
18.68,0.108424919103,-0.0052594064397,0.998998413468,0.460801275682,-0.294849926021
18.69,0.113114408757,-0.00568740634726,0.998930729319,0.470898222148,-0.297585891098
18.7,0.117901160246,-0.00613867414,0.998860565999,0.480797770381,-0.298707424261
18.71,0.122793892581,-0.00661492380808,0.998785084599,0.491585832799,-0.31125628774
18.72,0.127777846892,-0.00711583045283,0.998706842326,0.500906463079,-0.312601020782
18.73,0.13286073199,-0.00764266995497,0.998626713274,0.51101175872,-0.310489952652
18.74,0.138041603501,-0.00819592717213,0.998544075662,0.521033060584,-0.310867292721
18.75,0.14331986957,-0.00877624022775,0.998458406654,0.531007335007,-0.313097772185
18.76,0.148695050341,-0.00938430326903,0.998369791222,0.540946699396,-0.314847995045
18.77,0.15416679115,-0.0100207569872,0.998278706258,0.550863375986,-0.314832107154
18.78,0.159734847153,-0.0106861375923,0.998185616054,0.560767373515,-0.313276119178
18.79,0.165400097695,-0.0113811320231,0.998090214891,0.570772349387,-0.31282888597
18.8,0.171161233589,-0.0121062228399,0.997991525088,0.580658862005,-0.315502562411
18.81,0.177024068891,-0.012862955316,0.997890225694,0.591147278945,-0.315890845489
18.82,0.182983979178,-0.0136511691225,0.997788281472,0.601180848598,-0.310342059601
18.83,0.189045159177,-0.0144719753116,0.997683949272,0.61165068692,-0.310299419859
18.84,0.195197101968,-0.0153246464539,0.997576017966,0.62107551396,-0.313741780695
18.85,0.201445334618,-0.0162106850854,0.99746451357,0.631074547011,-0.316884680476
18.86,0.207790107373,-0.0171310087817,0.997349330889,0.64111755192,-0.320112690622
18.87,0.214230552524,-0.0180862156129,0.99723174339,0.651089776007,-0.319708710562
18.88,0.220762881292,-0.0190765477334,0.997110559876,0.660697469552,-0.322467499232
18.89,0.227390062535,-0.0201031139929,0.996987173043,0.6706221592,-0.32146503171
18.9,0.234112890437,-0.0211666742109,0.996861073169,0.68064392284,-0.321811963038
18.91,0.240931068166,-0.0222678827746,0.996732175952,0.690653666997,-0.322347754686
18.92,0.247843956845,-0.0234072168534,0.996601421897,0.700615114128,-0.320569701537
18.93,0.254851569612,-0.02458517969,0.996468716064,0.710593243528,-0.319120076908
18.94,0.261954124152,-0.025802431804,0.996333238906,0.720611044253,-0.319667963425
18.95,0.269151268283,-0.027059621357,0.996194774412,0.73061244661,-0.320682311445
18.96,0.2764465849,-0.0283580517503,0.99605457407,0.740996706268,-0.31882243355
18.97,0.283837364493,-0.0296976937699,0.995912644471,0.751121228916,-0.31704684354
18.98,0.291319727309,-0.0310787142431,0.99576515105,0.760874637205,-0.323707484251
18.99,0.298893431698,-0.0325019224044,0.99561552063,0.770626828991,-0.322699236612
19.0,0.306560046125,-0.0339682106406,0.995463659418,0.780557692541,-0.321940048109
19.01,0.314322874144,-0.0354788762352,0.995307675031,0.790845525446,-0.325131264615
19.02,0.322178991527,-0.0370341995424,0.995149550587,0.800859958431,-0.324134476952
19.03,0.330128105738,-0.0386347672009,0.994988020917,0.81086553711,-0.325717406458
19.04,0.338171396986,-0.0402812795371,0.994827882256,0.821009102839,-0.317783905311
19.05,0.346304719928,-0.0419732328825,0.994665906695,0.830744886119,-0.316475729026
19.06,0.354535869533,-0.0437124731221,0.994503460658,0.84128971841,-0.312617403639
